sample-id,absolute-filepath,direction
6,/data03/bio/rogachev_human/stool/6_S88_R1_001.fastq.gz,forward
6,/data03/bio/rogachev_human/stool/6_S88_R2_001.fastq.gz,reverse
60,/data03/bio/rogachev_human/stool/60_S18_R1_001.fastq.gz,forward
60,/data03/bio/rogachev_human/stool/60_S18_R2_001.fastq.gz,reverse
600,/data03/bio/rogachev_human/stool/600_S166_R1_001.fastq.gz,forward
600,/data03/bio/rogachev_human/stool/600_S166_R2_001.fastq.gz,reverse
602,/data03/bio/rogachev_human/stool/602_S167_R1_001.fastq.gz,forward
602,/data03/bio/rogachev_human/stool/602_S167_R2_001.fastq.gz,reverse
605,/data03/bio/rogachev_human/stool/605_S168_R1_001.fastq.gz,forward
605,/data03/bio/rogachev_human/stool/605_S168_R2_001.fastq.gz,reverse
606,/data03/bio/rogachev_human/stool/606_S169_R1_001.fastq.gz,forward
606,/data03/bio/rogachev_human/stool/606_S169_R2_001.fastq.gz,reverse
607,/data03/bio/rogachev_human/stool/607_S170_R1_001.fastq.gz,forward
607,/data03/bio/rogachev_human/stool/607_S170_R2_001.fastq.gz,reverse
609,/data03/bio/rogachev_human/stool/609_S60_R1_001.fastq.gz,forward
609,/data03/bio/rogachev_human/stool/609_S60_R2_001.fastq.gz,reverse
61,/data03/bio/rogachev_human/stool/61_S19_R1_001.fastq.gz,forward
61,/data03/bio/rogachev_human/stool/61_S19_R2_001.fastq.gz,reverse
610,/data03/bio/rogachev_human/stool/610_S171_R1_001.fastq.gz,forward
610,/data03/bio/rogachev_human/stool/610_S171_R2_001.fastq.gz,reverse
611,/data03/bio/rogachev_human/stool/611_S172_R1_001.fastq.gz,forward
611,/data03/bio/rogachev_human/stool/611_S172_R2_001.fastq.gz,reverse
612,/data03/bio/rogachev_human/stool/612_S173_R1_001.fastq.gz,forward
612,/data03/bio/rogachev_human/stool/612_S173_R2_001.fastq.gz,reverse
614,/data03/bio/rogachev_human/stool/614_S132_R1_001.fastq.gz,forward
614,/data03/bio/rogachev_human/stool/614_S132_R2_001.fastq.gz,reverse
615,/data03/bio/rogachev_human/stool/615_S133_R1_001.fastq.gz,forward
615,/data03/bio/rogachev_human/stool/615_S133_R2_001.fastq.gz,reverse
616,/data03/bio/rogachev_human/stool/616_S134_R1_001.fastq.gz,forward
616,/data03/bio/rogachev_human/stool/616_S134_R2_001.fastq.gz,reverse
617,/data03/bio/rogachev_human/stool/617_S135_R1_001.fastq.gz,forward
617,/data03/bio/rogachev_human/stool/617_S135_R2_001.fastq.gz,reverse
618,/data03/bio/rogachev_human/stool/618_S136_R1_001.fastq.gz,forward
618,/data03/bio/rogachev_human/stool/618_S136_R2_001.fastq.gz,reverse
619,/data03/bio/rogachev_human/stool/619_S137_R1_001.fastq.gz,forward
619,/data03/bio/rogachev_human/stool/619_S137_R2_001.fastq.gz,reverse
620,/data03/bio/rogachev_human/stool/620_S138_R1_001.fastq.gz,forward
620,/data03/bio/rogachev_human/stool/620_S138_R2_001.fastq.gz,reverse
621,/data03/bio/rogachev_human/stool/621_S139_R1_001.fastq.gz,forward
621,/data03/bio/rogachev_human/stool/621_S139_R2_001.fastq.gz,reverse
622,/data03/bio/rogachev_human/stool/622_S140_R1_001.fastq.gz,forward
622,/data03/bio/rogachev_human/stool/622_S140_R2_001.fastq.gz,reverse
624,/data03/bio/rogachev_human/stool/624_S141_R1_001.fastq.gz,forward
624,/data03/bio/rogachev_human/stool/624_S141_R2_001.fastq.gz,reverse
625,/data03/bio/rogachev_human/stool/625_S142_R1_001.fastq.gz,forward
625,/data03/bio/rogachev_human/stool/625_S142_R2_001.fastq.gz,reverse
626,/data03/bio/rogachev_human/stool/626_S143_R1_001.fastq.gz,forward
626,/data03/bio/rogachev_human/stool/626_S143_R2_001.fastq.gz,reverse
627,/data03/bio/rogachev_human/stool/627_S72_R1_001.fastq.gz,forward
627,/data03/bio/rogachev_human/stool/627_S72_R2_001.fastq.gz,reverse
628,/data03/bio/rogachev_human/stool/628_S73_R1_001.fastq.gz,forward
628,/data03/bio/rogachev_human/stool/628_S73_R2_001.fastq.gz,reverse
629,/data03/bio/rogachev_human/stool/629_S74_R1_001.fastq.gz,forward
629,/data03/bio/rogachev_human/stool/629_S74_R2_001.fastq.gz,reverse
63,/data03/bio/rogachev_human/stool/63_S114_R1_001.fastq.gz,forward
63,/data03/bio/rogachev_human/stool/63_S114_R2_001.fastq.gz,reverse
630,/data03/bio/rogachev_human/stool/630_S75_R1_001.fastq.gz,forward
630,/data03/bio/rogachev_human/stool/630_S75_R2_001.fastq.gz,reverse
631,/data03/bio/rogachev_human/stool/631_S64_R1_001.fastq.gz,forward
631,/data03/bio/rogachev_human/stool/631_S64_R2_001.fastq.gz,reverse
631-1,/data03/bio/rogachev_human/stool/631_S76_R1_001.fastq.gz,forward
631-1,/data03/bio/rogachev_human/stool/631_S76_R2_001.fastq.gz,reverse
632,/data03/bio/rogachev_human/stool/632_S77_R1_001.fastq.gz,forward
632,/data03/bio/rogachev_human/stool/632_S77_R2_001.fastq.gz,reverse
633,/data03/bio/rogachev_human/stool/633_S78_R1_001.fastq.gz,forward
633,/data03/bio/rogachev_human/stool/633_S78_R2_001.fastq.gz,reverse
634,/data03/bio/rogachev_human/stool/634_S79_R1_001.fastq.gz,forward
634,/data03/bio/rogachev_human/stool/634_S79_R2_001.fastq.gz,reverse
635,/data03/bio/rogachev_human/stool/635_S80_R1_001.fastq.gz,forward
635,/data03/bio/rogachev_human/stool/635_S80_R2_001.fastq.gz,reverse
636,/data03/bio/rogachev_human/stool/636_S81_R1_001.fastq.gz,forward
636,/data03/bio/rogachev_human/stool/636_S81_R2_001.fastq.gz,reverse
637,/data03/bio/rogachev_human/stool/637_S82_R1_001.fastq.gz,forward
637,/data03/bio/rogachev_human/stool/637_S82_R2_001.fastq.gz,reverse
638,/data03/bio/rogachev_human/stool/638_S83_R1_001.fastq.gz,forward
638,/data03/bio/rogachev_human/stool/638_S83_R2_001.fastq.gz,reverse
639,/data03/bio/rogachev_human/stool/639_S84_R1_001.fastq.gz,forward
639,/data03/bio/rogachev_human/stool/639_S84_R2_001.fastq.gz,reverse
64,/data03/bio/rogachev_human/stool/64_S115_R1_001.fastq.gz,forward
64,/data03/bio/rogachev_human/stool/64_S115_R2_001.fastq.gz,reverse
640,/data03/bio/rogachev_human/stool/640_S85_R1_001.fastq.gz,forward
640,/data03/bio/rogachev_human/stool/640_S85_R2_001.fastq.gz,reverse
641,/data03/bio/rogachev_human/stool/641_S86_R1_001.fastq.gz,forward
641,/data03/bio/rogachev_human/stool/641_S86_R2_001.fastq.gz,reverse
642,/data03/bio/rogachev_human/stool/642_S87_R1_001.fastq.gz,forward
642,/data03/bio/rogachev_human/stool/642_S87_R2_001.fastq.gz,reverse
643,/data03/bio/rogachev_human/stool/643_S88_R1_001.fastq.gz,forward
643,/data03/bio/rogachev_human/stool/643_S88_R2_001.fastq.gz,reverse
644,/data03/bio/rogachev_human/stool/644_S89_R1_001.fastq.gz,forward
644,/data03/bio/rogachev_human/stool/644_S89_R2_001.fastq.gz,reverse
645,/data03/bio/rogachev_human/stool/645_S90_R1_001.fastq.gz,forward
645,/data03/bio/rogachev_human/stool/645_S90_R2_001.fastq.gz,reverse
646,/data03/bio/rogachev_human/stool/646_S91_R1_001.fastq.gz,forward
646,/data03/bio/rogachev_human/stool/646_S91_R2_001.fastq.gz,reverse
647,/data03/bio/rogachev_human/stool/647_S92_R1_001.fastq.gz,forward
647,/data03/bio/rogachev_human/stool/647_S92_R2_001.fastq.gz,reverse
648,/data03/bio/rogachev_human/stool/648_S93_R1_001.fastq.gz,forward
648,/data03/bio/rogachev_human/stool/648_S93_R2_001.fastq.gz,reverse
649,/data03/bio/rogachev_human/stool/649_S94_R1_001.fastq.gz,forward
649,/data03/bio/rogachev_human/stool/649_S94_R2_001.fastq.gz,reverse
65,/data03/bio/rogachev_human/stool/65_S20_R1_001.fastq.gz,forward
65,/data03/bio/rogachev_human/stool/65_S20_R2_001.fastq.gz,reverse
650,/data03/bio/rogachev_human/stool/650_S95_R1_001.fastq.gz,forward
650,/data03/bio/rogachev_human/stool/650_S95_R2_001.fastq.gz,reverse
651,/data03/bio/rogachev_human/stool/651_S144_R1_001.fastq.gz,forward
651,/data03/bio/rogachev_human/stool/651_S144_R2_001.fastq.gz,reverse
66,/data03/bio/rogachev_human/stool/66_S21_R1_001.fastq.gz,forward
66,/data03/bio/rogachev_human/stool/66_S21_R2_001.fastq.gz,reverse
67,/data03/bio/rogachev_human/stool/67_S22_R1_001.fastq.gz,forward
67,/data03/bio/rogachev_human/stool/67_S22_R2_001.fastq.gz,reverse
69,/data03/bio/rogachev_human/stool/69_S23_R1_001.fastq.gz,forward
69,/data03/bio/rogachev_human/stool/69_S23_R2_001.fastq.gz,reverse
7,/data03/bio/rogachev_human/stool/7_S1_R1_001.fastq.gz,forward
7,/data03/bio/rogachev_human/stool/7_S1_R2_001.fastq.gz,reverse
70,/data03/bio/rogachev_human/stool/70_S24_R1_001.fastq.gz,forward
70,/data03/bio/rogachev_human/stool/70_S24_R2_001.fastq.gz,reverse
700,/data03/bio/rogachev_human/stool/700_S174_R1_001.fastq.gz,forward
700,/data03/bio/rogachev_human/stool/700_S174_R2_001.fastq.gz,reverse
701,/data03/bio/rogachev_human/stool/701_S175_R1_001.fastq.gz,forward
701,/data03/bio/rogachev_human/stool/701_S175_R2_001.fastq.gz,reverse
702,/data03/bio/rogachev_human/stool/702_S176_R1_001.fastq.gz,forward
702,/data03/bio/rogachev_human/stool/702_S176_R2_001.fastq.gz,reverse
703-1,/data03/bio/rogachev_human/stool/703_S177_R1_001.fastq.gz,forward
703-1,/data03/bio/rogachev_human/stool/703_S177_R2_001.fastq.gz,reverse
703,/data03/bio/rogachev_human/stool/703_S39_R1_001.fastq.gz,forward
703,/data03/bio/rogachev_human/stool/703_S39_R2_001.fastq.gz,reverse
704,/data03/bio/rogachev_human/stool/704_S87_R1_001.fastq.gz,forward
704,/data03/bio/rogachev_human/stool/704_S87_R2_001.fastq.gz,reverse
705,/data03/bio/rogachev_human/stool/705_S88_R1_001.fastq.gz,forward
705,/data03/bio/rogachev_human/stool/705_S88_R2_001.fastq.gz,reverse
706,/data03/bio/rogachev_human/stool/706_S89_R1_001.fastq.gz,forward
706,/data03/bio/rogachev_human/stool/706_S89_R2_001.fastq.gz,reverse
707,/data03/bio/rogachev_human/stool/707_S90_R1_001.fastq.gz,forward
707,/data03/bio/rogachev_human/stool/707_S90_R2_001.fastq.gz,reverse
708,/data03/bio/rogachev_human/stool/708_S91_R1_001.fastq.gz,forward
708,/data03/bio/rogachev_human/stool/708_S91_R2_001.fastq.gz,reverse
709,/data03/bio/rogachev_human/stool/709_S92_R1_001.fastq.gz,forward
709,/data03/bio/rogachev_human/stool/709_S92_R2_001.fastq.gz,reverse
71,/data03/bio/rogachev_human/stool/71_S25_R1_001.fastq.gz,forward
71,/data03/bio/rogachev_human/stool/71_S25_R2_001.fastq.gz,reverse
710,/data03/bio/rogachev_human/stool/710_S93_R1_001.fastq.gz,forward
710,/data03/bio/rogachev_human/stool/710_S93_R2_001.fastq.gz,reverse
711,/data03/bio/rogachev_human/stool/711_S94_R1_001.fastq.gz,forward
711,/data03/bio/rogachev_human/stool/711_S94_R2_001.fastq.gz,reverse
713,/data03/bio/rogachev_human/stool/713_S145_R1_001.fastq.gz,forward
713,/data03/bio/rogachev_human/stool/713_S145_R2_001.fastq.gz,reverse
714,/data03/bio/rogachev_human/stool/714_S146_R1_001.fastq.gz,forward
714,/data03/bio/rogachev_human/stool/714_S146_R2_001.fastq.gz,reverse
715x,/data03/bio/rogachev_human/stool/715x_S147_R1_001.fastq.gz,forward
715x,/data03/bio/rogachev_human/stool/715x_S147_R2_001.fastq.gz,reverse
716,/data03/bio/rogachev_human/stool/716_S40_R1_001.fastq.gz,forward
716,/data03/bio/rogachev_human/stool/716_S40_R2_001.fastq.gz,reverse
716-1,/data03/bio/rogachev_human/stool/716_S61_R1_001.fastq.gz,forward
716-1,/data03/bio/rogachev_human/stool/716_S61_R2_001.fastq.gz,reverse
717,/data03/bio/rogachev_human/stool/717_S41_R1_001.fastq.gz,forward
717,/data03/bio/rogachev_human/stool/717_S41_R2_001.fastq.gz,reverse
717-1,/data03/bio/rogachev_human/stool/717_S62_R1_001.fastq.gz,forward
717-1,/data03/bio/rogachev_human/stool/717_S62_R2_001.fastq.gz,reverse
719,/data03/bio/rogachev_human/stool/719_S42_R1_001.fastq.gz,forward
719,/data03/bio/rogachev_human/stool/719_S42_R2_001.fastq.gz,reverse
719-1,/data03/bio/rogachev_human/stool/719_S63_R1_001.fastq.gz,forward
719-1,/data03/bio/rogachev_human/stool/719_S63_R2_001.fastq.gz,reverse
72,/data03/bio/rogachev_human/stool/72_S26_R1_001.fastq.gz,forward
72,/data03/bio/rogachev_human/stool/72_S26_R2_001.fastq.gz,reverse
720,/data03/bio/rogachev_human/stool/720_S43_R1_001.fastq.gz,forward
720,/data03/bio/rogachev_human/stool/720_S43_R2_001.fastq.gz,reverse
721,/data03/bio/rogachev_human/stool/721_S44_R1_001.fastq.gz,forward
721,/data03/bio/rogachev_human/stool/721_S44_R2_001.fastq.gz,reverse
722,/data03/bio/rogachev_human/stool/722_S45_R1_001.fastq.gz,forward
722,/data03/bio/rogachev_human/stool/722_S45_R2_001.fastq.gz,reverse
723,/data03/bio/rogachev_human/stool/723_S46_R1_001.fastq.gz,forward
723,/data03/bio/rogachev_human/stool/723_S46_R2_001.fastq.gz,reverse
724,/data03/bio/rogachev_human/stool/724_S47_R1_001.fastq.gz,forward
724,/data03/bio/rogachev_human/stool/724_S47_R2_001.fastq.gz,reverse
725,/data03/bio/rogachev_human/stool/725_S48_R1_001.fastq.gz,forward
725,/data03/bio/rogachev_human/stool/725_S48_R2_001.fastq.gz,reverse
726,/data03/bio/rogachev_human/stool/726_S49_R1_001.fastq.gz,forward
726,/data03/bio/rogachev_human/stool/726_S49_R2_001.fastq.gz,reverse
727,/data03/bio/rogachev_human/stool/727_S50_R1_001.fastq.gz,forward
727,/data03/bio/rogachev_human/stool/727_S50_R2_001.fastq.gz,reverse
728,/data03/bio/rogachev_human/stool/728_S51_R1_001.fastq.gz,forward
728,/data03/bio/rogachev_human/stool/728_S51_R2_001.fastq.gz,reverse
729,/data03/bio/rogachev_human/stool/729_S52_R1_001.fastq.gz,forward
729,/data03/bio/rogachev_human/stool/729_S52_R2_001.fastq.gz,reverse
73,/data03/bio/rogachev_human/stool/73_S27_R1_001.fastq.gz,forward
73,/data03/bio/rogachev_human/stool/73_S27_R2_001.fastq.gz,reverse
730,/data03/bio/rogachev_human/stool/730_S53_R1_001.fastq.gz,forward
730,/data03/bio/rogachev_human/stool/730_S53_R2_001.fastq.gz,reverse
731,/data03/bio/rogachev_human/stool/731_S54_R1_001.fastq.gz,forward
731,/data03/bio/rogachev_human/stool/731_S54_R2_001.fastq.gz,reverse
732,/data03/bio/rogachev_human/stool/732_S55_R1_001.fastq.gz,forward
732,/data03/bio/rogachev_human/stool/732_S55_R2_001.fastq.gz,reverse
733,/data03/bio/rogachev_human/stool/733_S56_R1_001.fastq.gz,forward
733,/data03/bio/rogachev_human/stool/733_S56_R2_001.fastq.gz,reverse
734,/data03/bio/rogachev_human/stool/734_S57_R1_001.fastq.gz,forward
734,/data03/bio/rogachev_human/stool/734_S57_R2_001.fastq.gz,reverse
735,/data03/bio/rogachev_human/stool/735_S58_R1_001.fastq.gz,forward
735,/data03/bio/rogachev_human/stool/735_S58_R2_001.fastq.gz,reverse
736,/data03/bio/rogachev_human/stool/736_S59_R1_001.fastq.gz,forward
736,/data03/bio/rogachev_human/stool/736_S59_R2_001.fastq.gz,reverse
737,/data03/bio/rogachev_human/stool/737_S60_R1_001.fastq.gz,forward
737,/data03/bio/rogachev_human/stool/737_S60_R2_001.fastq.gz,reverse
739,/data03/bio/rogachev_human/stool/739_S61_R1_001.fastq.gz,forward
739,/data03/bio/rogachev_human/stool/739_S61_R2_001.fastq.gz,reverse
74,/data03/bio/rogachev_human/stool/74_S28_R1_001.fastq.gz,forward
74,/data03/bio/rogachev_human/stool/74_S28_R2_001.fastq.gz,reverse
740,/data03/bio/rogachev_human/stool/740_S62_R1_001.fastq.gz,forward
740,/data03/bio/rogachev_human/stool/740_S62_R2_001.fastq.gz,reverse
741,/data03/bio/rogachev_human/stool/741_S63_R1_001.fastq.gz,forward
741,/data03/bio/rogachev_human/stool/741_S63_R2_001.fastq.gz,reverse
743,/data03/bio/rogachev_human/stool/743_S64_R1_001.fastq.gz,forward
743,/data03/bio/rogachev_human/stool/743_S64_R2_001.fastq.gz,reverse
744,/data03/bio/rogachev_human/stool/744_S65_R1_001.fastq.gz,forward
744,/data03/bio/rogachev_human/stool/744_S65_R2_001.fastq.gz,reverse
745,/data03/bio/rogachev_human/stool/745_S66_R1_001.fastq.gz,forward
745,/data03/bio/rogachev_human/stool/745_S66_R2_001.fastq.gz,reverse
746,/data03/bio/rogachev_human/stool/746_S67_R1_001.fastq.gz,forward
746,/data03/bio/rogachev_human/stool/746_S67_R2_001.fastq.gz,reverse
747,/data03/bio/rogachev_human/stool/747_S68_R1_001.fastq.gz,forward
747,/data03/bio/rogachev_human/stool/747_S68_R2_001.fastq.gz,reverse
748,/data03/bio/rogachev_human/stool/748_S69_R1_001.fastq.gz,forward
748,/data03/bio/rogachev_human/stool/748_S69_R2_001.fastq.gz,reverse
75,/data03/bio/rogachev_human/stool/75_S2_R1_001.fastq.gz,forward
75,/data03/bio/rogachev_human/stool/75_S2_R2_001.fastq.gz,reverse
75-1,/data03/bio/rogachev_human/stool/75_S29_R1_001.fastq.gz,forward
75-1,/data03/bio/rogachev_human/stool/75_S29_R2_001.fastq.gz,reverse
750,/data03/bio/rogachev_human/stool/750_S70_R1_001.fastq.gz,forward
750,/data03/bio/rogachev_human/stool/750_S70_R2_001.fastq.gz,reverse
751,/data03/bio/rogachev_human/stool/751_S148_R1_001.fastq.gz,forward
751,/data03/bio/rogachev_human/stool/751_S148_R2_001.fastq.gz,reverse
752,/data03/bio/rogachev_human/stool/752_S149_R1_001.fastq.gz,forward
752,/data03/bio/rogachev_human/stool/752_S149_R2_001.fastq.gz,reverse
753,/data03/bio/rogachev_human/stool/753_S150_R1_001.fastq.gz,forward
753,/data03/bio/rogachev_human/stool/753_S150_R2_001.fastq.gz,reverse
754,/data03/bio/rogachev_human/stool/754_S151_R1_001.fastq.gz,forward
754,/data03/bio/rogachev_human/stool/754_S151_R2_001.fastq.gz,reverse
755,/data03/bio/rogachev_human/stool/755_S152_R1_001.fastq.gz,forward
755,/data03/bio/rogachev_human/stool/755_S152_R2_001.fastq.gz,reverse
756,/data03/bio/rogachev_human/stool/756_S153_R1_001.fastq.gz,forward
756,/data03/bio/rogachev_human/stool/756_S153_R2_001.fastq.gz,reverse
76,/data03/bio/rogachev_human/stool/76_S30_R1_001.fastq.gz,forward
76,/data03/bio/rogachev_human/stool/76_S30_R2_001.fastq.gz,reverse
77,/data03/bio/rogachev_human/stool/77_S31_R1_001.fastq.gz,forward
77,/data03/bio/rogachev_human/stool/77_S31_R2_001.fastq.gz,reverse
78,/data03/bio/rogachev_human/stool/78_S102_R1_001.fastq.gz,forward
78,/data03/bio/rogachev_human/stool/78_S102_R2_001.fastq.gz,reverse
79,/data03/bio/rogachev_human/stool/79_S103_R1_001.fastq.gz,forward
79,/data03/bio/rogachev_human/stool/79_S103_R2_001.fastq.gz,reverse
8,/data03/bio/rogachev_human/stool/8_S96_R1_001.fastq.gz,forward
8,/data03/bio/rogachev_human/stool/8_S96_R2_001.fastq.gz,reverse
80,/data03/bio/rogachev_human/stool/80_S32_R1_001.fastq.gz,forward
80,/data03/bio/rogachev_human/stool/80_S32_R2_001.fastq.gz,reverse
81,/data03/bio/rogachev_human/stool/81_S33_R1_001.fastq.gz,forward
81,/data03/bio/rogachev_human/stool/81_S33_R2_001.fastq.gz,reverse
82,/data03/bio/rogachev_human/stool/82_S104_R1_001.fastq.gz,forward
82,/data03/bio/rogachev_human/stool/82_S104_R2_001.fastq.gz,reverse
83,/data03/bio/rogachev_human/stool/83_S105_R1_001.fastq.gz,forward
83,/data03/bio/rogachev_human/stool/83_S105_R2_001.fastq.gz,reverse
84,/data03/bio/rogachev_human/stool/84_S34_R1_001.fastq.gz,forward
84,/data03/bio/rogachev_human/stool/84_S34_R2_001.fastq.gz,reverse
85,/data03/bio/rogachev_human/stool/85_S35_R1_001.fastq.gz,forward
85,/data03/bio/rogachev_human/stool/85_S35_R2_001.fastq.gz,reverse
86,/data03/bio/rogachev_human/stool/86_S36_R1_001.fastq.gz,forward
86,/data03/bio/rogachev_human/stool/86_S36_R2_001.fastq.gz,reverse
87,/data03/bio/rogachev_human/stool/87_S3_R1_001.fastq.gz,forward
87,/data03/bio/rogachev_human/stool/87_S3_R2_001.fastq.gz,reverse
88,/data03/bio/rogachev_human/stool/88_S106_R1_001.fastq.gz,forward
88,/data03/bio/rogachev_human/stool/88_S106_R2_001.fastq.gz,reverse
89,/data03/bio/rogachev_human/stool/89_S37_R1_001.fastq.gz,forward
89,/data03/bio/rogachev_human/stool/89_S37_R2_001.fastq.gz,reverse
9,/data03/bio/rogachev_human/stool/9_S2_R1_001.fastq.gz,forward
9,/data03/bio/rogachev_human/stool/9_S2_R2_001.fastq.gz,reverse
90,/data03/bio/rogachev_human/stool/90_S38_R1_001.fastq.gz,forward
90,/data03/bio/rogachev_human/stool/90_S38_R2_001.fastq.gz,reverse
91,/data03/bio/rogachev_human/stool/91_S107_R1_001.fastq.gz,forward
91,/data03/bio/rogachev_human/stool/91_S107_R2_001.fastq.gz,reverse
92,/data03/bio/rogachev_human/stool/92_S108_R1_001.fastq.gz,forward
92,/data03/bio/rogachev_human/stool/92_S108_R2_001.fastq.gz,reverse
93,/data03/bio/rogachev_human/stool/93_S109_R1_001.fastq.gz,forward
93,/data03/bio/rogachev_human/stool/93_S109_R2_001.fastq.gz,reverse
94,/data03/bio/rogachev_human/stool/94_S110_R1_001.fastq.gz,forward
94,/data03/bio/rogachev_human/stool/94_S110_R2_001.fastq.gz,reverse
95,/data03/bio/rogachev_human/stool/95_S111_R1_001.fastq.gz,forward
95,/data03/bio/rogachev_human/stool/95_S111_R2_001.fastq.gz,reverse
96,/data03/bio/rogachev_human/stool/96_S112_R1_001.fastq.gz,forward
96,/data03/bio/rogachev_human/stool/96_S112_R2_001.fastq.gz,reverse
97,/data03/bio/rogachev_human/stool/97_S4_R1_001.fastq.gz,forward
97,/data03/bio/rogachev_human/stool/97_S4_R2_001.fastq.gz,reverse
98,/data03/bio/rogachev_human/stool/98_S39_R1_001.fastq.gz,forward
98,/data03/bio/rogachev_human/stool/98_S39_R2_001.fastq.gz,reverse
99,/data03/bio/rogachev_human/stool/99_S113_R1_001.fastq.gz,forward
99,/data03/bio/rogachev_human/stool/99_S113_R2_001.fastq.gz,reverse
